date,tournament,team,scored_goals,matches,conceded_goals,continent
1992,Friendly,Burundi,1.0,1.0,0.0,Africa
1992,Friendly,Colombia,1.0,2.0,0.0,Americas
1992,African Cup of Nations,Congo,2.0,3.0,3.0,Africa
1992,African Cup of Nations,DR Congo,2.0,3.0,3.0,Africa
1992,UEFA Euro,England,1.0,3.0,2.0,Europe
1992,Friendly,Eritrea,2.0,2.0,1.0,Africa
1992,Friendly,Eswatini,1.0,1.0,4.0,Africa
1992,UEFA Euro,Germany,7.0,5.0,8.0,Europe
1992,Friendly,Ghana,1.0,2.0,1.0,Africa
1992,Friendly,Guadeloupe,1.0,1.0,1.0,Americas
1992,Friendly,Haiti,1.0,1.0,4.0,Americas
1992,Friendly,Hong Kong,1.0,1.0,3.0,Asia
1992,African Cup of Nations,Kenya,1.0,2.0,5.0,Africa
1992,Friendly,Kenya,4.0,2.0,1.0,Africa
1992,Friendly,Latvia,0.0,3.0,4.0,Europe
1992,Friendly,Malaysia,2.0,2.0,1.0,Asia
1992,Other,Malaysia,2.0,4.0,9.0,Asia
1992,Other,Martinique,12.0,4.0,3.0,Americas
1992,Friendly,Mauritius,2.0,2.0,3.0,Africa
1992,Other,Montserrat,0.0,2.0,15.0,Americas
1992,Friendly,Namibia,2.0,2.0,4.0,Africa
1992,Friendly,Nicaragua,1.0,1.0,7.0,Americas
1992,Friendly,Nigeria,1.0,1.0,1.0,Africa
1992,Friendly,Northern Ireland,1.0,2.0,2.0,Europe
1992,Friendly,Oman,0.0,1.0,4.0,Asia
1992,Other,Palestine,1.0,2.0,2.0,Asia
1992,Friendly,Panama,0.0,2.0,8.0,Americas
1992,Other,Portugal,0.0,4.0,3.0,Europe
1992,Friendly,San Marino,0.0,1.0,4.0,Europe
1992,Friendly,Senegal,3.0,2.0,3.0,Africa
1992,Friendly,Sierra Leone,0.0,1.0,0.0,Africa
1992,Friendly,Slovakia,4.0,2.0,2.0,Europe
1992,Friendly,Slovenia,2.0,2.0,2.0,Europe
1992,Friendly,Solomon Islands,4.0,3.0,4.0,Oceania
1992,Other,Sudan,5.0,4.0,8.0,Africa
1992,Friendly,Syria,0.0,3.0,2.0,Asia
1992,Other,Taiwan,0.0,3.0,8.0,Asia
1992,Friendly,Wales,2.0,3.0,5.0,Europe
1992,Friendly,Zambia,0.0,1.0,0.0,Africa
1993,Other,Antigua and Barbuda,4.0,1.0,0.0,Americas
1993,Other,Barbados,9.0,3.0,2.0,Americas
1993,Friendly,Belarus,2.0,2.0,2.0,Europe
1993,Friendly,Benin,2.0,1.0,2.0,Africa
1993,Copa América,Bolivia,1.0,3.0,2.0,Americas
1993,Friendly,Bulgaria,3.0,3.0,5.0,Europe
1993,Friendly,Cameroon,0.0,1.0,1.0,Africa
1993,Friendly,Cayman Islands,1.0,1.0,8.0,Americas
1993,Friendly,China,0.0,2.0,4.0,Asia
1993,Friendly,Denmark,3.0,2.0,3.0,Europe
1993,Other,Dominican Republic,2.0,1.0,2.0,Americas
1993,Friendly,Fiji,0.0,2.0,7.0,Oceania
1993,Friendly,Georgia,0.0,1.0,1.0,Asia
1993,Other,Germany,9.0,3.0,7.0,Europe
1993,Friendly,Greece,1.0,1.0,2.0,Europe
1993,Friendly,Iraq,3.0,2.0,3.0,Asia
1993,Friendly,Jersey,2.0,1.0,1.0,Europe
1993,Other,Madagascar,2.0,2.0,3.0,Africa
1993,Friendly,Malta,2.0,2.0,4.0,Europe
1993,Friendly,Mauritania,4.0,1.0,2.0,Africa
1993,Other,Mauritania,0.0,3.0,5.0,Africa
1993,Friendly,Myanmar,1.0,1.0,3.0,Asia
1993,Other,Nicaragua,0.0,2.0,8.0,Americas
1993,Friendly,North Macedonia,4.0,1.0,1.0,Europe
1993,Friendly,Panama,1.0,1.0,3.0,Americas
1993,Other,Panama,4.0,6.0,13.0,Americas
1993,Friendly,Paraguay,1.0,2.0,5.0,Americas
1993,Friendly,Russia,8.0,6.0,10.0,Europe
1993,Friendly,Réunion,3.0,1.0,0.0,Africa
1993,Friendly,Saint Kitts and Nevis,0.0,1.0,3.0,Americas
1993,Other,Saint Lucia,8.0,6.0,9.0,Americas
1993,Friendly,Senegal,2.0,2.0,2.0,Africa
1993,Friendly,South Africa,2.0,2.0,4.0,Africa
1993,Friendly,Sudan,1.0,1.0,1.0,Africa
1993,Other,Sudan,0.0,1.0,1.0,Africa
1993,Friendly,Switzerland,3.0,2.0,1.0,Europe
1993,Friendly,Syria,2.0,2.0,3.0,Asia
1993,Other,Taiwan,2.0,3.0,16.0,Asia
1993,Friendly,Tajikistan,1.0,4.0,10.0,Asia
1993,Friendly,Thailand,0.0,2.0,7.0,Asia
1993,Friendly,Trinidad and Tobago,1.0,1.0,1.0,Americas
1993,Copa América,Venezuela,6.0,3.0,11.0,Americas
1993,Friendly,Wales,1.0,1.0,2.0,Europe
1993,Other,Åland Islands,2.0,2.0,3.0,Europe
1994,Friendly,Albania,1.0,1.0,5.0,Europe
1994,Friendly,Algeria,0.0,1.0,1.0,Africa
1994,Other,American Samoa,2.0,2.0,5.0,Oceania
1994,Other,Anguilla,0.0,2.0,11.0,Americas
1994,Friendly,Azerbaijan,0.0,1.0,5.0,Asia
1994,Friendly,Belarus,2.0,2.0,4.0,Europe
1994,Friendly,China,1.0,2.0,2.0,Asia
1994,Other,Djibouti,2.0,3.0,9.0,Africa
1994,Other,Eritrea,0.0,3.0,2.0,Africa
1994,Friendly,Fiji,0.0,1.0,1.0,Oceania
1994,Other,French Guiana,1.0,2.0,2.0,Americas
1994,African Cup of Nations,Gabon,0.0,2.0,7.0,Africa
1994,Friendly,Guernsey,1.0,1.0,3.0,Europe
1994,African Cup of Nations,Guinea,1.0,2.0,3.0,Africa
1994,Other,Haiti,5.0,4.0,6.0,Americas
1994,Other,Ivory Coast,3.0,4.0,3.0,Africa
1994,Other,Jamaica,2.0,1.0,3.0,Americas
1994,Friendly,Kenya,0.0,2.0,3.0,Africa
1994,Friendly,Liechtenstein,0.0,1.0,2.0,Europe
1994,Other,Mauritius,0.0,1.0,3.0,Africa
1994,Friendly,Moldova,1.0,2.0,4.0,Europe
1994,Other,Montserrat,1.0,2.0,17.0,Americas
1994,Friendly,Mozambique,1.0,1.0,0.0,Africa
1994,Other,New Caledonia,5.0,4.0,9.0,Oceania
1994,Friendly,Portugal,2.0,2.0,2.0,Europe
1994,Other,Puerto Rico,1.0,2.0,1.0,Americas
1994,Other,San Marino,1.0,3.0,10.0,Europe
1994,Other,Senegal,4.0,2.0,3.0,Africa
1994,Friendly,Serbia,0.0,2.0,3.0,Europe
1994,Other,Seychelles,0.0,1.0,2.0,Africa
1994,African Cup of Nations,Sierra Leone,0.0,2.0,4.0,Africa
1994,Other,Sierra Leone,2.0,1.0,4.0,Africa
1994,Friendly,Sudan,1.0,1.0,1.0,Africa
1994,Friendly,Suriname,1.0,1.0,2.0,Americas
1994,Other,Tunisia,6.0,4.0,6.0,Africa
1994,Friendly,Turkmenistan,7.0,4.0,5.0,Asia
1994,Friendly,Uganda,2.0,1.0,2.0,Africa
1994,Other,United States,1.0,1.0,2.0,Americas
1994,Friendly,Uruguay,1.0,1.0,0.0,Americas
1994,Friendly,Yemen,3.0,3.0,2.0,Asia
1995,Other,Argentina,5.0,3.0,3.0,Americas
1995,Other,Bangladesh,2.0,3.0,1.0,Asia
1995,Friendly,Belarus,1.0,1.0,1.0,Europe
1995,Other,Belize,1.0,2.0,5.0,Americas
1995,Friendly,Benin,0.0,2.0,10.0,Africa
1995,Copa América,Bolivia,5.0,4.0,6.0,Americas
1995,Friendly,Bosnia and Herzegovina,0.0,1.0,2.0,Europe
1995,Friendly,Bulgaria,1.0,2.0,4.0,Europe
1995,Friendly,Congo,2.0,1.0,2.0,Africa
1995,Friendly,Costa Rica,2.0,3.0,6.0,Americas
1995,Friendly,Cuba,0.0,1.0,0.0,Americas
1995,Friendly,Denmark,1.0,1.0,0.0,Europe
1995,Copa América,Ecuador,2.0,3.0,3.0,Americas
1995,Friendly,Ecuador,2.0,2.0,3.0,Americas
1995,Friendly,Faroe Islands,0.0,1.0,2.0,Europe
1995,Friendly,France,1.0,2.0,0.0,Europe
1995,Other,Gabon,3.0,2.0,1.0,Africa
1995,Friendly,Ghana,6.0,6.0,9.0,Africa
1995,Other,Guernsey,2.0,2.0,3.0,Europe
1995,Other,Isle of Man,2.0,3.0,10.0,Europe
1995,Friendly,Italy,1.0,2.0,2.0,Europe
1995,Friendly,Jersey,2.0,1.0,1.0,Europe
1995,Friendly,Kazakhstan,0.0,2.0,3.0,Asia
1995,Friendly,Latvia,1.0,1.0,3.0,Europe
1995,Friendly,Luxembourg,2.0,1.0,4.0,Europe
1995,Friendly,Mauritania,2.0,3.0,6.0,Africa
1995,Friendly,Northern Ireland,1.0,2.0,4.0,Europe
1995,Friendly,Portugal,3.0,3.0,2.0,Europe
1995,Other,Puerto Rico,3.0,3.0,14.0,Americas
1995,Friendly,Romania,1.0,2.0,2.0,Europe
1995,Friendly,Russia,3.0,2.0,3.0,Europe
1995,Other,Rwanda,0.0,2.0,1.0,Africa
1995,Friendly,Scotland,0.0,1.0,2.0,Europe
1995,Friendly,Senegal,0.0,1.0,2.0,Africa
1995,Other,Serbia,1.0,1.0,0.0,Europe
1995,Friendly,Singapore,0.0,2.0,3.0,Asia
1995,Friendly,Slovenia,2.0,1.0,1.0,Europe
1995,Other,Somalia,0.0,2.0,12.0,Africa
1995,Friendly,Sri Lanka,0.0,2.0,3.0,Asia
1995,Other,Suriname,3.0,3.0,6.0,Americas
1995,Other,Uzbekistan,2.0,3.0,4.0,Asia
1995,Other,Vanuatu,10.0,4.0,6.0,Oceania
1995,Copa América,Venezuela,4.0,3.0,10.0,Americas
1995,Other,Wallis Islands and Futuna,2.0,3.0,24.0,Oceania
1995,Friendly,Zimbabwe,1.0,1.0,3.0,Africa
1996,Friendly,Albania,1.0,2.0,2.0,Europe
1996,Other,Anguilla,0.0,1.0,8.0,Americas
1996,Friendly,Bahrain,3.0,2.0,5.0,Asia
1996,Other,Bulgaria,6.0,3.0,4.0,Europe
1996,Friendly,Cameroon,0.0,1.0,2.0,Africa
1996,Other,Cameroon,4.0,2.0,2.0,Africa
1996,Other,Cook Islands,1.0,2.0,4.0,Oceania
1996,Friendly,Cuba,4.0,4.0,8.0,Americas
1996,Friendly,Faroe Islands,2.0,2.0,5.0,Europe
1996,Friendly,Georgia,7.0,6.0,15.0,Asia
1996,Other,Guam,0.0,2.0,18.0,Oceania
1996,Friendly,Haiti,0.0,1.0,2.0,Americas
1996,Friendly,Iraq,4.0,1.0,0.0,Asia
1996,Friendly,Kazakhstan,1.0,1.0,2.0,Asia
1996,Friendly,Liberia,1.0,1.0,2.0,Africa
1996,Friendly,Liechtenstein,1.0,1.0,9.0,Europe
1996,Friendly,Madagascar,0.0,1.0,0.0,Africa
1996,Other,Mali,2.0,1.0,1.0,Africa
1996,Friendly,New Zealand,6.0,6.0,10.0,Oceania
1996,Friendly,Nicaragua,0.0,1.0,1.0,Americas
1996,Friendly,Niger,0.0,1.0,0.0,Africa
1996,Other,Pakistan,0.0,2.0,7.0,Asia
1996,Other,Taiwan,1.0,2.0,8.0,Asia
1996,Friendly,Uruguay,4.0,2.0,6.0,Americas
1996,Friendly,Uzbekistan,2.0,3.0,7.0,Asia
1996,Other,Vanuatu,2.0,2.0,3.0,Oceania
1996,Friendly,Wales,0.0,1.0,2.0,Europe
1997,Friendly,Andorra,2.0,2.0,8.0,Europe
1997,Other,Anguilla,0.0,1.0,5.0,Americas
1997,Friendly,Armenia,0.0,3.0,16.0,Asia
1997,Friendly,Belgium,0.0,1.0,3.0,Europe
1997,Other,Bermuda,2.0,2.0,4.0,Americas
1997,Friendly,Bosnia and Herzegovina,1.0,1.0,2.0,Europe
1997,Friendly,Chad,1.0,1.0,1.0,Africa
1997,Friendly,Congo,0.0,1.0,2.0,Africa
1997,Copa América,Costa Rica,2.0,3.0,10.0,Americas
1997,Other,Cuba,2.0,1.0,0.0,Americas
1997,Other,Curaçao,1.0,1.0,2.0,Americas
1997,Friendly,Ecuador,6.0,5.0,7.0,Americas
1997,Friendly,Faroe Islands,2.0,2.0,1.0,Europe
1997,Friendly,Finland,1.0,1.0,1.0,Europe
1997,Other,French Guiana,2.0,2.0,4.0,Americas
1997,Friendly,Ghana,2.0,2.0,7.0,Africa
1997,Other,Greenland,2.0,3.0,7.0,Americas
1997,Friendly,Grenada,3.0,1.0,2.0,Americas
1997,Friendly,Guinea,1.0,1.0,2.0,Africa
1997,Other,Guinea-Bissau,2.0,3.0,10.0,Africa
1997,Friendly,Guyana,0.0,1.0,3.0,Americas
1997,Friendly,Honduras,2.0,1.0,3.0,Americas
1997,Friendly,Jersey,1.0,1.0,2.0,Europe
1997,Friendly,Kazakhstan,0.0,1.0,3.0,Asia
1997,Friendly,Lithuania,0.0,2.0,3.0,Europe
1997,Friendly,Mauritania,1.0,1.0,3.0,Africa
1997,Friendly,Mauritius,1.0,1.0,0.0,Africa
1997,Friendly,Myanmar,0.0,1.0,5.0,Asia
1997,Friendly,Netherlands,3.0,2.0,2.0,Europe
1997,Friendly,New Caledonia,1.0,1.0,5.0,Oceania
1997,Other,Nicaragua,2.0,2.0,11.0,Americas
1997,Friendly,Nigeria,1.0,3.0,2.0,Africa
1997,Friendly,Oman,0.0,1.0,1.0,Asia
1997,Friendly,Republic of Ireland,0.0,1.0,0.0,Europe
1997,Friendly,Romania,1.0,1.0,1.0,Europe
1997,Other,Saint Vincent and the Grenadines,2.0,1.0,3.0,Americas
1997,Friendly,Slovenia,2.0,1.0,0.0,Europe
1997,Friendly,Solomon Islands,4.0,2.0,4.0,Oceania
1997,Other,Taiwan,3.0,3.0,9.0,Asia
1997,Friendly,Tajikistan,1.0,1.0,4.0,Asia
1997,Friendly,Uganda,0.0,1.0,0.0,Africa
1997,Copa América,Venezuela,0.0,3.0,5.0,Americas
1997,Friendly,Venezuela,2.0,2.0,5.0,Americas
1997,Friendly,Zimbabwe,2.0,1.0,1.0,Africa
1998,Friendly,Albania,6.0,2.0,4.0,Europe
1998,Friendly,Algeria,0.0,2.0,2.0,Africa
1998,Other,American Samoa,3.0,3.0,11.0,Oceania
1998,Friendly,Angola,1.0,2.0,3.0,Africa
1998,Other,Anguilla,1.0,2.0,28.0,Americas
1998,FIFA World Cup,Austria,3.0,3.0,4.0,Europe
1998,Other,Barbados,2.0,2.0,6.0,Americas
1998,Other,Benin,0.0,1.0,2.0,Africa
1998,Other,Bermuda,1.0,2.0,4.0,Americas
1998,Friendly,Bosnia and Herzegovina,1.0,2.0,6.0,Europe
1998,Friendly,Botswana,1.0,2.0,1.0,Africa
1998,FIFA World Cup,Bulgaria,1.0,3.0,7.0,Europe
1998,Friendly,Cape Verde,0.0,1.0,1.0,Africa
1998,Other,Chile,1.0,1.0,1.0,Americas
1998,Other,Costa Rica,8.0,2.0,4.0,Americas
1998,FIFA World Cup,Croatia,11.0,7.0,5.0,Europe
1998,Other,DR Congo,1.0,1.0,1.0,Africa
1998,FIFA World Cup,Denmark,9.0,5.0,7.0,Europe
1998,Other,Djibouti,1.0,2.0,12.0,Africa
1998,Friendly,Dominica,1.0,1.0,1.0,Americas
1998,Friendly,Ecuador,1.0,1.0,5.0,Americas
1998,Other,Eritrea,1.0,1.0,3.0,Africa
1998,Other,French Guiana,3.0,3.0,5.0,Americas
1998,Other,Germany,3.0,2.0,2.0,Europe
1998,Other,Ghana,3.0,1.0,1.0,Africa
1998,Other,Guadeloupe,2.0,2.0,3.0,Americas
1998,Friendly,Guernsey,0.0,1.0,2.0,Europe
1998,African Cup of Nations,Guinea,3.0,3.0,3.0,Africa
1998,Other,Guinea,0.0,1.0,2.0,Africa
1998,Friendly,Honduras,9.0,3.0,5.0,Americas
1998,FIFA World Cup,Iran,2.0,3.0,4.0,Asia
1998,Other,Ivory Coast,1.0,1.0,0.0,Africa
1998,Other,Laos,2.0,4.0,11.0,Asia
1998,Friendly,Lebanon,0.0,2.0,1.0,Asia
1998,Friendly,Libya,3.0,2.0,7.0,Africa
1998,Friendly,Liechtenstein,0.0,1.0,6.0,Europe
1998,Other,Madagascar,3.0,2.0,2.0,Africa
1998,Friendly,Maldives,2.0,1.0,2.0,Asia
1998,FIFA World Cup,Mexico,8.0,4.0,7.0,Americas
1998,Friendly,Moldova,3.0,4.0,7.0,Europe
1998,African Cup of Nations,Mozambique,1.0,3.0,8.0,Africa
1998,Friendly,Mozambique,10.0,10.0,19.0,Africa
1998,African Cup of Nations,Namibia,7.0,3.0,11.0,Africa
1998,Friendly,Namibia,3.0,3.0,7.0,Africa
1998,Friendly,Nepal,0.0,1.0,2.0,Asia
1998,Other,New Caledonia,4.0,4.0,10.0,Oceania
1998,Friendly,Nigeria,3.0,4.0,11.0,Africa
1998,Other,Nigeria,1.0,2.0,0.0,Africa
1998,Friendly,North Korea,3.0,2.0,7.0,Asia
1998,Friendly,Northern Mariana Islands,4.0,2.0,2.0,Oceania
1998,FIFA World Cup,Norway,5.0,4.0,5.0,Europe
1998,Friendly,Papua New Guinea,1.0,1.0,2.0,Oceania
1998,Other,Paraguay,1.0,2.0,2.0,Americas
1998,Friendly,Peru,0.0,2.0,3.0,Americas
1998,Other,Philippines,4.0,5.0,13.0,Asia
1998,Other,Puerto Rico,1.0,2.0,7.0,Americas
1998,Friendly,Saint Kitts and Nevis,4.0,3.0,12.0,Americas
1998,Other,Saint Vincent and the Grenadines,2.0,1.0,3.0,Americas
1998,Other,Senegal,0.0,1.0,1.0,Africa
1998,Other,Sierra Leone,0.0,1.0,3.0,Africa
1998,Other,South Korea,9.0,6.0,4.0,Asia
1998,Other,Spain,4.0,2.0,4.0,Europe
1998,Friendly,Sudan,5.0,3.0,5.0,Africa
1998,Friendly,Tanzania,2.0,4.0,15.0,Africa
1998,African Cup of Nations,Togo,4.0,3.0,6.0,Africa
1998,FIFA World Cup,Tunisia,1.0,3.0,4.0,Africa
1998,Friendly,Turkmenistan,3.0,1.0,3.0,Asia
1998,Friendly,Uruguay,2.0,1.0,2.0,Americas
1998,Friendly,Uzbekistan,6.0,4.0,6.0,Asia
1998,Friendly,Vietnam,1.0,1.0,1.0,Asia
1998,Friendly,Zambia,4.0,4.0,4.0,Africa
1998,Friendly,Zimbabwe,3.0,5.0,3.0,Africa
1999,Friendly,Andorra,0.0,1.0,4.0,Europe
1999,Friendly,Antigua and Barbuda,2.0,4.0,5.0,Americas
1999,Friendly,Armenia,0.0,2.0,3.0,Asia
1999,Friendly,Austria,4.0,2.0,2.0,Europe
1999,Friendly,Bahamas,0.0,1.0,4.0,Americas
1999,Other,Belize,1.0,2.0,12.0,Americas
1999,Friendly,Bosnia and Herzegovina,2.0,3.0,3.0,Europe
1999,Friendly,Botswana,1.0,1.0,2.0,Africa
1999,Friendly,Burundi,0.0,1.0,0.0,Africa
1999,Friendly,Cuba,0.0,1.0,1.0,Americas
1999,Other,Djibouti,2.0,2.0,6.0,Africa
1999,Other,Dominica,2.0,3.0,5.0,Americas
1999,Copa América,Ecuador,3.0,3.0,7.0,Americas
1999,Other,French Guiana,1.0,1.0,3.0,Americas
1999,Friendly,Grenada,3.0,2.0,3.0,Americas
1999,Friendly,Guinea,0.0,2.0,2.0,Africa
1999,Friendly,Guyana,1.0,1.0,2.0,Americas
1999,Friendly,Iceland,5.0,3.0,2.0,Europe
1999,Friendly,Indonesia,2.0,1.0,2.0,Asia
1999,Friendly,Iran,7.0,6.0,5.0,Asia
1999,Friendly,Iraq,2.0,2.0,1.0,Asia
1999,Copa América,Japan,3.0,3.0,8.0,Asia
1999,Friendly,Jersey,0.0,1.0,2.0,Europe
1999,Friendly,Kenya,4.0,3.0,4.0,Africa
1999,Other,Kyrgyzstan,3.0,3.0,11.0,Asia
1999,Friendly,Latvia,0.0,2.0,5.0,Europe
1999,Friendly,Mauritius,5.0,2.0,5.0,Africa
1999,Friendly,Moldova,3.0,3.0,3.0,Europe
1999,Other,Nicaragua,0.0,2.0,2.0,Americas
1999,Other,North Korea,2.0,1.0,2.0,Asia
1999,Friendly,North Macedonia,0.0,1.0,2.0,Europe
1999,Other,Paraguay,0.0,1.0,0.0,Americas
1999,Other,Peru,1.0,2.0,1.0,Americas
1999,Other,Puerto Rico,0.0,2.0,4.0,Americas
1999,Friendly,Scotland,1.0,1.0,0.0,Europe
1999,Friendly,Sierra Leone,0.0,1.0,0.0,Africa
1999,Other,Sudan,0.0,2.0,3.0,Africa
1999,Other,Suriname,1.0,2.0,1.0,Americas
1999,Friendly,Syria,0.0,2.0,5.0,Asia
1999,Friendly,Togo,6.0,8.0,14.0,Africa
1999,Other,Turks and Caicos Islands,0.0,1.0,3.0,Americas
1999,Friendly,United Arab Emirates,0.0,1.0,1.0,Asia
1999,Other,Uzbekistan,16.0,4.0,2.0,Asia
1999,Copa América,Venezuela,1.0,3.0,13.0,Americas
2000,Friendly,Angola,1.0,1.0,1.0,Africa
2000,Friendly,Argentina,2.0,2.0,0.0,Americas
2000,Friendly,Belarus,2.0,4.0,8.0,Europe
2000,Friendly,Brazil,4.0,2.0,1.0,Americas
2000,Friendly,Burundi,3.0,2.0,3.0,Africa
2000,Friendly,Cambodia,1.0,2.0,3.0,Asia
2000,Friendly,Cameroon,3.0,3.0,3.0,Africa
2000,Friendly,Colombia,3.0,1.0,0.0,Americas
2000,African Cup of Nations,Congo,0.0,3.0,2.0,Africa
2000,Friendly,Congo,5.0,2.0,2.0,Africa
2000,Other,Cook Islands,3.0,3.0,23.0,Oceania
2000,Friendly,DR Congo,2.0,1.0,1.0,Africa
2000,Friendly,Faroe Islands,1.0,1.0,0.0,Europe
2000,Friendly,Finland,2.0,4.0,5.0,Europe
2000,African Cup of Nations,Gabon,2.0,3.0,6.0,Africa
2000,Friendly,Georgia,2.0,5.0,4.0,Asia
2000,Other,Guam,0.0,5.0,67.0,Oceania
2000,Friendly,Guernsey,0.0,1.0,1.0,Europe
2000,Friendly,Guinea,0.0,1.0,4.0,Africa
2000,Friendly,Kazakhstan,1.0,2.0,1.0,Asia
2000,Friendly,Kyrgyzstan,0.0,1.0,1.0,Asia
2000,Friendly,Libya,2.0,2.0,3.0,Africa
2000,Friendly,Lithuania,1.0,1.0,5.0,Europe
2000,Friendly,Mauritania,0.0,2.0,0.0,Africa
2000,Friendly,Mauritius,1.0,2.0,2.0,Africa
2000,Friendly,Mongolia,1.0,1.0,8.0,Asia
2000,Other,Mongolia,1.0,3.0,10.0,Asia
2000,Friendly,Mozambique,1.0,3.0,3.0,Africa
2000,Friendly,Nicaragua,0.0,1.0,4.0,Americas
2000,Friendly,North Korea,1.0,3.0,6.0,Asia
2000,Other,North Korea,8.0,4.0,7.0,Asia
2000,Other,Oman,0.0,2.0,3.0,Asia
2000,Friendly,Saint Lucia,1.0,1.0,0.0,Americas
2000,Other,Scotland,4.0,3.0,1.0,Europe
2000,African Cup of Nations,Senegal,6.0,4.0,6.0,Africa
2000,Other,Serbia,2.0,1.0,0.0,Europe
2000,Friendly,Sri Lanka,7.0,8.0,13.0,Asia
2000,Friendly,Sudan,0.0,2.0,4.0,Africa
2000,Friendly,Taiwan,0.0,2.0,4.0,Asia
2000,Other,Taiwan,3.0,4.0,8.0,Asia
2000,African Cup of Nations,Togo,2.0,3.0,3.0,Africa
2000,Friendly,Turkmenistan,0.0,1.0,3.0,Asia
2000,Friendly,Turks and Caicos Islands,0.0,1.0,3.0,Americas
2000,Other,Turks and Caicos Islands,0.0,2.0,14.0,Americas
2000,Friendly,Ukraine,1.0,2.0,2.0,Europe
2000,Other,Uzbekistan,2.0,3.0,14.0,Asia
2000,Friendly,Vanuatu,1.0,2.0,4.0,Oceania
2000,Friendly,Yemen,0.0,2.0,8.0,Asia
2000,Friendly,Zimbabwe,1.0,2.0,3.0,Africa
2001,Friendly,Albania,2.0,1.0,0.0,Europe
2001,Friendly,Argentina,2.0,1.0,1.0,Americas
2001,Other,Aruba,4.0,3.0,14.0,Americas
2001,Friendly,Belgium,2.0,2.0,5.0,Europe
2001,Other,Belize,3.0,2.0,7.0,Americas
2001,Friendly,Bhutan,1.0,1.0,3.0,Asia
2001,Friendly,Burundi,2.0,1.0,2.0,Africa
2001,Friendly,Cambodia,0.0,1.0,1.0,Asia
2001,Friendly,Cameroon,3.0,3.0,1.0,Africa
2001,Friendly,Cape Verde,1.0,1.0,0.0,Africa
2001,Other,Cayman Islands,1.0,1.0,1.0,Americas
2001,Copa América,Costa Rica,7.0,4.0,3.0,Americas
2001,Friendly,Cyprus,2.0,1.0,1.0,Asia
2001,Other,Djibouti,3.0,3.0,17.0,Africa
2001,Other,Dominican Republic,4.0,2.0,4.0,Americas
2001,Friendly,Ecuador,2.0,3.0,1.0,Americas
2001,Other,Ethiopia,3.0,2.0,1.0,Africa
2001,Other,Falkland Islands,0.0,3.0,16.0,Americas
2001,Other,Gambia,2.0,2.0,1.0,Africa
2001,Friendly,Ghana,2.0,2.0,2.0,Africa
2001,Other,Gibraltar,1.0,1.0,2.0,Europe
2001,Friendly,Guadeloupe,1.0,1.0,4.0,Americas
2001,Friendly,Guinea,1.0,1.0,0.0,Africa
2001,Friendly,Iraq,2.0,4.0,3.0,Asia
2001,Friendly,Ivory Coast,3.0,1.0,0.0,Africa
2001,Friendly,Jersey,1.0,1.0,4.0,Europe
2001,Friendly,Kazakhstan,0.0,1.0,0.0,Asia
2001,Friendly,Kyrgyzstan,1.0,1.0,3.0,Asia
2001,Friendly,Liberia,7.0,4.0,17.0,Africa
2001,Friendly,Maldives,0.0,2.0,7.0,Asia
2001,Other,Mauritania,2.0,3.0,6.0,Africa
2001,Friendly,Mayotte,0.0,1.0,1.0,Africa
2001,Other,Montserrat,1.0,1.0,4.0,Americas
2001,Friendly,Namibia,3.0,2.0,5.0,Africa
2001,Friendly,New Zealand,0.0,1.0,3.0,Oceania
2001,Friendly,Nicaragua,1.0,2.0,4.0,Americas
2001,Other,Nicaragua,2.0,3.0,19.0,Americas
2001,Friendly,Nigeria,5.0,3.0,6.0,Africa
2001,Friendly,North Korea,5.0,6.0,6.0,Asia
2001,Friendly,Peru,0.0,1.0,0.0,Americas
2001,Friendly,Philippines,0.0,1.0,3.0,Asia
2001,Friendly,Puerto Rico,0.0,1.0,2.0,Americas
2001,Other,Saint Vincent and the Grenadines,4.0,2.0,0.0,Americas
2001,Friendly,Scotland,1.0,1.0,1.0,Europe
2001,Other,Somalia,0.0,3.0,6.0,Africa
2001,Friendly,Sudan,2.0,2.0,1.0,Africa
2001,Friendly,Syria,4.0,7.0,10.0,Asia
2001,Other,Taiwan,0.0,3.0,14.0,Asia
2001,Friendly,Uganda,2.0,4.0,4.0,Africa
2001,Friendly,Ukraine,1.0,2.0,0.0,Europe
2001,Friendly,Uruguay,2.0,1.0,0.0,Americas
2001,Friendly,Uzbekistan,2.0,3.0,5.0,Asia
2001,Copa América,Venezuela,0.0,3.0,7.0,Americas
2001,Friendly,Zambia,4.0,4.0,7.0,Africa
2001,Friendly,Zimbabwe,2.0,1.0,0.0,Africa
2002,Friendly,Armenia,2.0,1.0,0.0,Asia
2002,Friendly,Benin,0.0,1.0,4.0,Africa
2002,Friendly,Bolivia,3.0,5.0,13.0,Americas
2002,Other,Burkina Faso,0.0,1.0,0.0,Africa
2002,Friendly,Cambodia,0.0,1.0,5.0,Asia
2002,Friendly,Canada,4.0,2.0,4.0,Americas
2002,Friendly,Cape Verde,0.0,1.0,0.0,Africa
2002,Other,Cape Verde,2.0,1.0,0.0,Africa
2002,Other,Chad,1.0,1.0,4.0,Africa
2002,Friendly,Colombia,3.0,4.0,4.0,Americas
2002,Other,Cuba,9.0,5.0,3.0,Americas
2002,Friendly,Cyprus,1.0,2.0,3.0,Asia
